,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone
37,2320.0,Apartment,Residential,0.0,4.0,22000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
38,1132.0,Apartment,Residential,0.0,3.0,8400000.0,Dhaka,Sutrapur,0,1,2,1,4,0,4,Dhaka,Sutrapur
39,1550.0,Apartment,Residential,3.0,3.0,12200000.0,Dhaka,Aftab Nagar,0,0,1,0,3,0,3,Dhaka,Khilgaon
40,1620.0,Apartment,Residential,0.0,4.0,9500000.0,Dhaka,Mohammadpur,0,1,2,1,3,0,4,Dhaka,Mohammadpur
41,3400.0,Apartment,Residential,4.0,4.0,68000000.0,Dhaka,Baridhara,0,2,2,0,4,0,3,Dhaka,Gulshan
42,1550.0,Apartment,Residential,3.0,3.0,12200000.0,Dhaka,Aftab Nagar,0,0,1,0,3,0,3,Dhaka,Khilgaon
43,1627.0,Apartment,Residential,3.0,3.0,17400000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
44,1150.0,Apartment,Residential,3.0,3.0,8900000.0,Dhaka,Rampura,0,2,2,0,4,0,3,Dhaka,Khilgaon
45,1522.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
46,1120.0,Apartment,Residential,3.0,3.0,6200000.0,Dhaka,Mohammadpur,0,2,1,0,3,0,3,Dhaka,Mohammadpur
47,2215.0,Apartment,Residential,4.0,3.0,22000000.0,Dhaka,Bashundhara R-A,0,2,2,0,3,0,4,Dhaka,Bashundhara R/A
48,1400.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
49,1170.0,Apartment,Residential,3.0,3.0,8900000.0,Dhaka,Rampura,0,2,2,0,4,0,3,Dhaka,Khilgaon
50,7200.0,Building,Residential,0.0,20.0,49000000.0,Dhaka,Badda,0,0,2,0,1,0,3,Dhaka,Badda
51,2120.0,Apartment,Residential,0.0,3.0,24000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
52,800.0,Apartment,Residential,2.0,2.0,4250000.0,Dhaka,Mohammadpur,0,1,1,0,2,0,3,Dhaka,Mohammadpur
53,1650.0,Apartment,Residential,3.0,3.0,11700000.0,Dhaka,Rampura,0,0,2,0,2,0,3,Dhaka,Khilgaon
54,1150.0,Apartment,Residential,0.0,3.0,9000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
55,1480.0,Apartment,Residential,0.0,3.0,13500000.0,Dhaka,Badda,0,0,2,0,5,0,4,Dhaka,Badda
56,1550.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Rampura,0,0,2,0,2,0,3,Dhaka,Khilgaon
57,1250.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur
58,1009.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,1,3,0,4,Dhaka,Mirpur
59,1872.0,Apartment,Residential,0.0,3.0,14300000.0,Dhaka,Mirpur,4,2,2,3,3,0,5,Dhaka,Mirpur
60,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon
61,1350.0,Apartment,Residential,0.0,2.0,8500000.0,Dhaka,Turag,0,2,2,0,4,0,3,Dhaka,Turag
62,2160.0,Residential Plot,Residential,0.0,0.0,18000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
63,850.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
64,1250.0,Apartment,Residential,0.0,3.0,8000000.0,Dhaka,Turag,0,1,1,0,1,0,3,Dhaka,Turag
65,1650.0,Apartment,Residential,3.0,3.0,18500000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
66,1450.0,Apartment,Residential,0.0,3.0,8600000.0,Dhaka,Turag,0,1,1,0,1,0,3,Dhaka,Turag
67,1164.0,Apartment,Residential,3.0,3.0,9600000.0,Dhaka,Mirpur,0,0,1,0,2,0,4,Dhaka,Mirpur
68,1950.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
69,1283.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Mirpur,0,1,2,0,4,0,5,Dhaka,Mirpur
70,1517.0,Apartment,Residential,4.0,3.0,11500000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara
71,1700.0,Apartment,Residential,4.0,4.0,13200000.0,Dhaka,Mohammadpur,0,1,2,0,5,0,3,Dhaka,Mohammadpur
72,2185.0,Apartment,Residential,3.0,4.0,20000000.0,Dhaka,Aftab Nagar,0,1,1,0,3,0,4,Dhaka,Khilgaon
73,1055.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Rampura,0,1,2,1,4,0,2,Dhaka,Khilgaon
74,850.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mohammadpur,0,1,0,0,4,0,4,Dhaka,Mohammadpur
75,1522.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
76,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon
77,750.0,Apartment,Residential,2.0,2.0,3200000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
78,730.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,2,2,0,1,0,3,Dhaka,Mirpur
79,2365.0,Apartment,Residential,0.0,3.0,15000000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City
80,1400.0,Apartment,Residential,3.0,3.0,8200000.0,Dhaka,Mohammadpur,1,1,2,0,2,0,3,Dhaka,Mohammadpur
81,2000.0,Apartment,Residential,4.0,4.0,15500000.0,Dhaka,Aftab Nagar,0,1,2,0,2,0,3,Dhaka,Khilgaon
82,2015.0,Duplex,Residential,4.0,4.0,39000000.0,Dhaka,Dhanmondi,0,0,2,0,3,0,3,Dhaka,Dhanmondi
83,1543.0,Apartment,Residential,4.0,3.0,11600000.0,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon
84,1380.0,Apartment,Residential,0.0,3.0,9500000.0,Dhaka,Aftab Nagar,0,1,2,0,3,0,4,Dhaka,Khilgaon
85,1250.0,Apartment,Residential,0.0,3.0,9300000.0,Dhaka,Badda,0,0,1,0,3,0,3,Dhaka,Badda
86,1499.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon
87,1326.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
88,1050.0,Apartment,Residential,0.0,2.0,7900000.0,Dhaka,Badda,0,0,1,0,3,0,3,Dhaka,Badda
89,1250.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur
90,1496.0,Apartment,Residential,3.0,3.0,11299999.999999998,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon
91,1565.0,Apartment,Residential,0.0,3.0,11000000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara
92,1430.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
93,800.0,Apartment,Residential,2.0,2.0,3800000.0,Dhaka,Mohammadpur,0,1,2,0,3,0,3,Dhaka,Mohammadpur
94,1720.0,Apartment,Residential,3.0,3.0,13700000.000000002,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
95,1630.0,Apartment,Residential,3.0,3.0,13000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
96,1675.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara
97,1675.0,Apartment,Residential,0.0,3.0,20000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara
98,650.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Agargaon,0,1,1,0,1,0,3,Dhaka,Sher-E-Bangla Nagar
99,1350.0,Apartment,Residential,3.0,3.0,7200000.0,Dhaka,Mirpur,0,0,0,0,3,0,4,Dhaka,Mirpur
100,1155.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,2,2,2,4,0,4,Dhaka,Mirpur
101,1155.0,Apartment,Residential,0.0,3.0,6500000.0,Dhaka,Mirpur,0,2,2,2,4,0,4,Dhaka,Mirpur
102,1200.0,Apartment,Residential,2.0,3.0,9000000.0,Dhaka,Dhanmondi,0,2,2,1,2,0,3,Dhaka,Dhanmondi
103,1633.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon
104,1310.0,Apartment,Residential,3.0,3.0,7900000.0,Dhaka,Badda,0,0,2,0,2,0,3,Dhaka,Badda
105,1633.0,Apartment,Residential,3.0,3.0,11200000.000000002,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon
106,1580.0,Apartment,Residential,3.0,3.0,12600000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
107,1586.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon
108,1483.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Tejgaon,1,2,3,4,6,0,12,Dhaka,Tejgaon
109,1586.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Bashabo,0,2,2,0,3,0,4,Dhaka,Khilgaon
110,1250.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur
111,1200.0,Apartment,Residential,0.0,3.0,8600000.0,Dhaka,Banasree,0,1,1,0,2,0,4,Dhaka,Khilgaon
112,1000.0,Apartment,Residential,2.0,3.0,6000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
113,2030.0,Apartment,Residential,0.0,3.0,20600000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
114,950.0,Apartment,Residential,2.0,3.0,5000000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur
115,1300.0,Apartment,Residential,0.0,3.0,7400000.0,Dhaka,Cantonment,0,1,2,0,5,0,5,Dhaka,Dhaka Cantonment
116,1182.0,Apartment,Residential,3.0,3.0,8250000.0,Dhaka,Baridhara,5,2,2,4,6,0,10,Dhaka,Gulshan
117,930.0,Apartment,Residential,3.0,3.0,5800000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur
118,1350.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
119,930.0,Apartment,Residential,3.0,3.0,5800000.0,Dhaka,Mirpur,0,0,0,0,1,0,3,Dhaka,Mirpur
120,2100.0,Apartment,Residential,5.0,4.0,25000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A
121,1150.0,Apartment,Residential,2.0,3.0,7000000.0,Dhaka,Mirpur,0,0,0,0,3,0,3,Dhaka,Mirpur
122,1350.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Aftab Nagar,0,2,2,0,4,0,3,Dhaka,Khilgaon
123,1075.0,Apartment,Residential,2.0,3.0,8700000.0,Dhaka,Kalabagan,0,1,1,0,6,0,3,Dhaka,Hatirpool
124,1350.0,Apartment,Residential,0.0,3.0,10500000.0,Dhaka,Aftab Nagar,0,2,2,0,4,0,3,Dhaka,Khilgaon
125,1410.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Khilgaon,0,1,1,0,2,0,4,Dhaka,Khilgaon
126,750.0,Apartment,Residential,0.0,2.0,3200000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
127,1350.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Adabor,0,0,2,0,4,0,4,Dhaka,Mohammadpur
128,1595.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Adabor,0,1,1,0,4,0,4,Dhaka,Mohammadpur
129,1543.0,Apartment,Residential,3.0,3.0,11600000.0,Dhaka,Bashabo,0,2,2,0,4,0,4,Dhaka,Khilgaon
130,1550.0,Apartment,Residential,3.0,3.0,11700000.0,Dhaka,Rampura,0,2,2,0,3,0,4,Dhaka,Khilgaon
131,950.0,Apartment,Residential,2.0,3.0,5800000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
132,2400.0,Apartment,Residential,3.0,3.0,20000000.0,Dhaka,Aftab Nagar,0,1,2,0,2,0,3,Dhaka,Khilgaon
133,2400.0,Apartment,Residential,4.0,3.0,23000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
134,1200.0,Apartment,Residential,3.0,3.0,7300000.0,Dhaka,Banasree,0,2,2,0,5,0,3,Dhaka,Khilgaon
135,978.0,Apartment,Residential,0.0,2.0,5000000.0,Chattogram,10 No. North Kattali Ward,0,2,2,0,2,0,3,Chattogram,Chattogram City
136,1200.0,Apartment,Residential,3.0,3.0,8800000.0,Dhaka,Mirpur,0,2,3,0,3,0,5,Dhaka,Mirpur
137,1666.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Bashundhara R-A,0,1,0,0,3,0,3,Dhaka,Bashundhara R/A
138,4858.0,Duplex,Residential,5.0,5.0,87000000.0,Dhaka,Dhanmondi,0,2,0,0,5,0,3,Dhaka,Dhanmondi
139,1536.0,Apartment,Residential,4.0,4.0,12500000.0,Dhaka,Rampura,0,2,2,0,4,0,4,Dhaka,Khilgaon
140,1270.0,Apartment,Residential,3.0,3.0,10000000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara
141,1800.0,Apartment,Residential,3.0,4.0,12600000.0,Dhaka,Banasree,0,1,2,0,3,0,4,Dhaka,Khilgaon
142,2700.0,Apartment,Residential,4.0,4.0,26500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
143,2030.0,Apartment,Residential,0.0,3.0,20600000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
144,1000.0,Apartment,Residential,0.0,3.0,11200000.000000002,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
145,2050.0,Apartment,Residential,0.0,3.0,20800000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
146,2002.0,Apartment,Residential,3.0,3.0,33000000.0,Dhaka,Kakrail,0,2,2,0,2,0,3,Dhaka,Motijheel
147,2050.0,Apartment,Residential,0.0,3.0,20800000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
148,1300.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara
149,2265.0,Apartment,Residential,3.0,4.0,25000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
150,2944.8,Residential Plot,Residential,0.0,0.0,120000000.0,Dhaka,Eskaton,0,0,0,0,0,0,0,Dhaka,Ramna
151,2100.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Mirpur,0,1,2,0,2,0,4,Dhaka,Mirpur
152,1565.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
153,1620.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Aftab Nagar,0,0,2,0,2,0,3,Dhaka,Khilgaon
154,1420.0,Apartment,Residential,4.0,3.0,7500000.0,Dhaka,Turag,0,2,3,0,3,0,3,Dhaka,Turag
155,1550.0,Apartment,Residential,0.0,3.0,13500000.0,Dhaka,Bashundhara R-A,0,1,2,0,4,0,3,Dhaka,Bashundhara R/A
156,1654.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
157,1506.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Aftab Nagar,0,0,2,0,2,0,3,Dhaka,Khilgaon
158,2250.0,Apartment,Residential,4.0,4.0,22000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
159,950.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
160,1365.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Badda,0,0,2,0,2,0,3,Dhaka,Badda
161,1310.0,Apartment,Residential,0.0,3.0,7900000.0,Dhaka,Badda,0,0,2,0,2,0,3,Dhaka,Badda
162,1250.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Baridhara,5,2,3,5,6,0,12,Dhaka,Gulshan
163,1000.0,Apartment,Residential,2.0,3.0,6000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur
164,1668.0,Apartment,Residential,3.0,4.0,8700000.0,Dhaka,Bashabo,0,0,2,0,1,0,4,Dhaka,Khilgaon
165,750.0,Apartment,Residential,0.0,2.0,4200000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur
166,1654.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Uttara,0,2,2,0,5,0,3,Dhaka,Uttara
167,750.0,Apartment,Residential,0.0,2.0,4200000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur
168,1402.0,Apartment,Residential,2.0,3.0,7500000.0,Dhaka,Badda,0,1,3,0,4,0,3,Dhaka,Badda
169,1965.0,Apartment,Residential,0.0,3.0,19200000.0,Dhaka,Uttara,0,1,3,0,3,0,4,Dhaka,Uttara
170,1500.0,Apartment,Residential,3.0,3.0,7800000.0,Dhaka,Mirpur,0,0,1,0,5,0,3,Dhaka,Mirpur
171,850.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
172,1500.0,Apartment,Residential,0.0,3.0,13500000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
173,1820.0,Apartment,Residential,3.0,3.0,20000000.0,Dhaka,Kathalbagan,0,1,2,0,4,0,3,Dhaka,Ramna
174,7150.0,Building,Residential,8.0,7.0,32000000.0,Dhaka,Mirpur,0,1,2,1,0,0,3,Dhaka,Mirpur
175,2088.0,Residential Plot,Residential,0.0,0.0,55000000.0,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet
176,1340.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
177,1340.0,Apartment,Residential,0.0,3.0,15200000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
178,1352.0,Apartment,Residential,3.0,3.0,12500000.0,Dhaka,Badda,0,0,3,0,4,0,4,Dhaka,Badda
179,1224.0,Residential Plot,Residential,0.0,0.0,26500000.0,Dhaka,Hazaribag,0,0,0,0,0,0,0,Dhaka,Hazaribagh
180,500.0,Apartment,Residential,1.0,1.0,7000000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
181,1350.0,Apartment,Residential,3.0,3.0,12800000.0,Dhaka,Motijheel,0,0,2,0,2,0,3,Dhaka,Motijheel
182,1600.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
183,850.0,Apartment,Residential,2.0,2.0,5200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
184,1088.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Malibagh,0,2,2,1,4,0,3,Dhaka,Ramna
185,2500.0,Apartment,Residential,4.0,5.0,21500000.0,Dhaka,Keraniganj,0,1,1,1,4,0,3,Dhaka,Keraniganj
186,1620.0,Apartment,Residential,4.0,4.0,9500000.0,Dhaka,Bangshal,0,1,2,1,0,0,3,Dhaka,Old Dhaka
187,1840.0,Apartment,Residential,3.0,3.0,26500000.0,Dhaka,Dhanmondi,0,0,2,0,3,0,3,Dhaka,Dhanmondi
188,1365.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Turag,0,1,0,0,2,0,4,Dhaka,Turag
189,1450.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Shyampur,0,1,0,0,1,0,3,Dhaka,
190,1880.0,Apartment,Residential,0.0,3.0,15000000.0,Chattogram,Khulshi,0,2,0,1,2,0,4,Chattogram,Chattogram City
191,1140.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
192,2024.0,Apartment,Residential,3.0,3.0,19000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
193,2750.0,Apartment,Residential,3.0,4.0,39000000.0,Dhaka,Baridhara,1,1,1,2,5,0,11,Dhaka,Gulshan
194,2004.0,Apartment,Residential,3.0,3.0,19000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
195,2400.0,Apartment,Residential,3.0,3.0,16000000.0,Dhaka,Mirpur,2,2,2,3,3,0,5,Dhaka,Mirpur
196,2700.0,Apartment,Residential,3.0,3.0,35000000.0,Dhaka,Gulshan,0,2,2,0,5,0,4,Dhaka,Gulshan
197,1450.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Uttara,0,2,3,0,3,0,4,Dhaka,Uttara
198,800.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Shyampur,0,1,0,0,1,0,3,Dhaka,
199,1200.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur
200,1175.0,Apartment,Residential,3.0,3.0,7350000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur
201,1140.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur
202,3334.0,Apartment,Residential,4.0,4.0,41000000.0,Dhaka,Uttara,0,2,2,0,3,0,3,Dhaka,Uttara
203,3420.0,Apartment,Residential,4.0,4.0,42000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara
204,1265.0,Apartment,Residential,3.0,3.0,7890000.000000001,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur
205,1450.0,Apartment,Residential,3.0,3.0,11500000.0,Dhaka,Banasree,0,0,3,0,4,0,3,Dhaka,Khilgaon
206,800.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Demra,0,1,2,0,2,0,3,Dhaka,Demra
207,1531.0,Apartment,Residential,3.0,3.0,18500000.0,Dhaka,Mohammadpur,0,1,2,0,5,0,3,Dhaka,Mohammadpur
208,2142.0,Apartment,Residential,0.0,3.0,20500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
209,2390.0,Apartment,Residential,4.0,4.0,33500000.0,Dhaka,Uttara,0,1,1,0,1,0,3,Dhaka,Uttara
210,2142.0,Apartment,Residential,0.0,3.0,20500000.0,Dhaka,Bashundhara R-A,0,1,2,0,3,0,3,Dhaka,Bashundhara R/A
211,1489.0,Apartment,Residential,4.0,3.0,15000000.0,Dhaka,Uttara,0,0,2,0,3,0,4,Dhaka,Uttara
212,1900.0,Apartment,Residential,3.0,4.0,16500000.0,Dhaka,Banasree,0,1,1,0,3,0,3,Dhaka,Khilgaon
213,850.0,Apartment,Residential,3.0,2.0,3835000.0,Dhaka,Demra,0,0,2,0,1,0,3,Dhaka,Demra
214,1120.0,Apartment,Residential,0.0,3.0,7500000.0,Dhaka,Turag,0,1,0,0,1,0,3,Dhaka,Turag
215,700.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Demra,0,1,2,0,2,0,3,Dhaka,Demra
216,1311.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Banasree,0,1,2,0,2,0,3,Dhaka,Khilgaon
217,1700.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Uttara,0,0,1,0,3,0,4,Dhaka,Uttara
218,1220.0,Apartment,Residential,0.0,3.0,8500000.0,Dhaka,Turag,0,1,0,0,1,0,3,Dhaka,Turag
219,1315.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Sutrapur,0,1,1,1,4,0,3,Dhaka,Sutrapur
220,1300.0,Apartment,Residential,0.0,3.0,7000000.0,Dhaka,Mohammadpur,0,1,1,0,1,0,3,Dhaka,Mohammadpur
221,900.0,Apartment,Residential,3.0,2.0,6000000.0,Dhaka,Demra,0,1,2,0,2,0,3,Dhaka,Demra
222,1720.0,Apartment,Residential,4.0,3.0,14500000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,4,Dhaka,Bashundhara R/A
223,1000.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Demra,0,1,2,0,2,0,3,Dhaka,Demra
224,1352.0,Apartment,Residential,3.0,3.0,10000000.0,Dhaka,Dhanmondi,0,2,1,0,4,0,4,Dhaka,Dhanmondi
225,2075.0,Apartment,Residential,3.0,3.0,25000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A
226,1180.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Banasree,0,2,2,0,5,0,3,Dhaka,Khilgaon
227,1830.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Aftab Nagar,0,0,3,0,4,0,3,Dhaka,Khilgaon
228,1210.0,Apartment,Residential,3.0,3.0,8500000.0,Dhaka,Bashabo,0,1,0,0,4,0,4,Dhaka,Khilgaon
229,1440.0,Apartment,Residential,3.0,3.0,6200000.0,Dhaka,Bashabo,0,1,0,0,4,0,4,Dhaka,Khilgaon
230,2000.0,Apartment,Residential,5.0,3.0,16500000.0,Dhaka,Aftab Nagar,0,0,2,0,1,0,4,Dhaka,Khilgaon
231,2300.0,Apartment,Residential,4.0,5.0,21000000.0,Dhaka,Banasree,0,2,2,0,4,0,3,Dhaka,Khilgaon
232,1250.0,Apartment,Residential,3.0,3.0,7800000.0,Dhaka,Banasree,0,1,1,0,3,0,4,Dhaka,Khilgaon
233,1200.0,Apartment,Residential,3.0,3.0,8500000.0,Dhaka,Aftab Nagar,0,1,2,0,2,0,3,Dhaka,Khilgaon
234,1030.0,Apartment,Residential,3.0,3.0,7200000.0,Dhaka,Maghbazar,0,1,2,0,5,0,3,Dhaka,Ramna
235,1538.0,Apartment,Residential,4.0,3.0,9900000.0,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda
236,1184.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Badda,0,1,3,0,4,0,4,Dhaka,Badda
237,1420.0,Apartment,Residential,3.0,3.0,10600000.0,Dhaka,Badda,0,1,3,0,4,0,4,Dhaka,Badda
